filing_date,trade_date,insider_name,title,trade_type,price,quantity,ownership,ownership_change,value
2006-12-12 16:52:05,2006-12-08,Coxe Tench,Dir,S - Sale+OE,35.77,-510000.0,1514940.0,-25.0,-18241514.0
2006-12-08 19:01:58,2006-12-06,Jones Harvey C,Dir,S - Sale,36.51,-100000.0,1850248.0,-5.0,-3651360.0
2006-12-08 16:59:16,2006-12-06,Gaither James C,Dir,S - Sale+OE,36.42,-360000.0,118270.0,-75.0,-13110984.0
2006-12-07 20:45:03,2006-12-05,Huang Jen Hsun,Pres CEO,S - Sale+OE,36.44,-437500.0,15836174.0,-3.0,-15944206.0
2006-12-07 20:44:12,2006-12-05,Burkett Marvin D,CFO,S - Sale+OE,36.46,-325000.0,23696.0,-93.0,-11848103.0
2006-09-07 20:03:02,2006-09-05,Burkett Marvin D,CFO,S - Sale+OE,28.2,-25000.0,23696.0,-51.0,-704940.0
2006-08-29 20:26:42,2006-08-28,Burkett Marvin D,CFO,S - Sale+OE,27.49,-25000.0,21762.0,-53.0,-687265.0
2006-08-23 19:31:26,2006-08-21,Huang Jen Hsun,Pres CEO,S - Sale+OE,26.54,-437500.0,16188674.0,-3.0,-11609456.0
2006-08-23 19:30:23,2006-08-21,Burkett Marvin D,CFO,S - Sale+OE,26.53,-25000.0,21762.0,-53.0,-663125.0
2006-05-23 20:45:30,2006-05-22,Huang Jen Hsun,Pres CEO,S - Sale+OE,23.68,-437500.0,16541174.0,-3.0,-10359125.0
2006-05-09 20:52:24,2006-05-05,Shannon David M,VP GC Secretary,S - Sale+OE,31.1,-202741.0,18658.0,-92.0,-6304985.0
2006-04-03 20:22:03,2006-03-30,Miller William J,Dir,S - Sale+OE,57.07,-85000.0,150936.0,-36.0,-4850593.0
2006-03-21 20:05:39,2006-03-17,Jones Harvey C,Dir,S - Sale+OE,48.96,-190000.0,975304.0,-16.0,-9301638.0
2006-03-16 20:44:54,2006-03-14,Seawell A Brooke,Dir,S - Sale+OE,49.1,-20000.0,50000.0,-29.0,-982098.0
2006-03-14 20:51:30,2006-03-10,Huang Jen Hsun,Pres CEO,S - Sale+OE,48.29,-218750.0,8446837.0,-3.0,-10564313.0
2006-03-03 19:07:56,2006-03-01,Fisher Jeffrey D,SVP GPU Business Unit,S - Sale+OE,48.97,-50000.0,173764.0,-22.0,-2448450.0
2006-03-01 20:15:02,2006-02-27,Stevens Mark A,Dir,S - Sale,47.15,-238335.0,432538.0,-36.0,-11238421.0
2006-01-03 20:10:00,2006-01-03,Vivoli Daniel,VP Marketing,S - Sale+OE,36.86,-28000.0,124264.0,-18.0,-1032041.0
2005-11-17 20:31:40,2005-11-15,Fisher Jeffrey D,EVP. Worldwide Sales,S - Sale+OE,35.04,-50000.0,189365.0,-21.0,-1752150.0
2005-11-16 20:46:55,2005-11-14,Seawell A Brooke,Dir,S - Sale+OE,33.84,-20000.0,50000.0,-29.0,-676724.0
2005-10-04 20:13:52,2005-10-03,Vivoli Daniel,VP Marketing,S - Sale+OE,34.55,-28000.0,137564.0,-17.0,-967397.0
2005-10-04 16:52:19,2005-09-30,Coxe Tench,Dir,S - Sale,34.15,-100000.0,982470.0,-9.0,-3414760.0
2005-09-15 20:24:29,2005-09-13,Shannon David M,VP GC,S - Sale,32.74,-1550.0,10329.0,-13.0,-50747.0
2005-09-07 19:18:29,2005-09-02,Gaither James C,Dir,S - Sale+OE,30.43,-91250.0,59135.0,-61.0,-2776774.0
2005-08-18 21:05:45,2005-08-16,Seawell A Brooke,Dir,S - Sale+OE,30.04,-20000.0,0.0,-100.0,-600740.0
2005-07-06 20:18:09,2005-07-01,Vivoli Daniel,VP Marketing,S - Sale+OE,26.57,-28000.0,150864.0,-16.0,-743834.0
2005-06-07 20:41:37,2005-03-07,Shannon David M,VP GC,S - Sale,28.2,-3000.0,9845.0,-23.0,-84600.0
2005-06-07 20:40:52,2005-06-03,Shannon David M,VP GC,S - Sale+OE,28.23,-10000.0,0.0,-100.0,-282337.0
2005-05-25 13:57:06,2005-05-23,Seawell A Brooke,Dir,S - Sale,26.47,-25000.0,50000.0,-33.0,-661855.0
2005-05-19 20:38:05,2005-05-18,Fisher Jeffrey D,EVP. Worldwide Sales,S - Sale+OE,25.72,-25000.0,197665.0,-11.0,-642905.0
2005-05-18 20:59:36,2005-05-16,Vivoli Daniel,VP Marketing,S - Sale+OE,25.12,-28000.0,166864.0,-14.0,-703427.0
2005-03-11 19:11:58,2005-03-09,Huang Jen Hsun,Pres CEO,S - Sale,26.07,-199987.0,9360748.0,-2.0,-5213221.0
2005-03-09 17:17:56,2005-03-07,Shannon David M,VP GC,S - Sale,28.2,-3000.0,9845.0,-23.0,-84600.0
2005-03-08 18:37:40,2005-03-04,Huang Jen Hsun,Pres CEO,S - Sale+OE,27.67,-365018.0,16514244.0,-2.0,-10098880.0
2005-03-03 20:11:41,2005-03-01,Huang Jen Hsun,Pres CEO,S - Sale+OE,28.41,-459982.0,16746258.0,-3.0,-13067221.0
2004-12-22 19:51:42,2004-12-21,Ma Di,VP Operations,S - Sale+OE,22.66,-16000.0,79385.0,-17.0,-362560.0
2004-12-15 20:00:22,2004-12-14,Ma Di,VP Operations,S - Sale+OE,22.97,-20000.0,79385.0,-20.0,-459350.0
2004-09-08 18:20:29,2004-09-03,Gaither James C,Dir,P - Purchase,12.92,263852.0,795287.0,50.0,3410208.0
2004-09-08 18:19:18,2004-09-03,Coxe Tench,Dir,P - Purchase,12.92,288479.0,1598685.0,22.0,3728505.0
2004-08-23 17:28:32,2004-08-19,Gaither James C,Dir,P - Purchase,11.5,22358.0,531435.0,4.0,257117.0
2004-08-23 16:52:26,2004-08-19,Coxe Tench,Dir,P - Purchase,11.5,24445.0,1310206.0,2.0,281118.0
2004-08-20 19:04:36,2004-08-18,Gaither James C,Dir,P - Purchase,11.27,108811.0,509077.0,27.0,1226300.0
2004-08-20 17:02:50,2004-08-18,Coxe Tench,Dir,P - Purchase,11.27,118967.0,1285761.0,10.0,1340758.0
2004-08-19 20:56:48,2004-08-17,Stevens Mark A,Dir,P - Purchase,10.97,160000.0,1142872.0,16.0,1755856.0
2004-08-19 20:55:22,2004-08-17,Gaither James C,Dir,P - Purchase,10.78,350266.0,400266.0,701.0,3775867.0
2004-08-19 18:50:43,2004-08-17,Coxe Tench,Dir,P - Purchase,10.78,382958.0,1166794.0,49.0,4128287.0
2004-08-16 16:06:08,2004-08-12,Seawell A Brooke,Dir,P - Purchase,10.32,50000.0,75000.0,200.0,516000.0
2004-08-16 16:04:25,2004-08-12,Shannon David M,VP GC,P - Purchase,10.33,4000.0,10101.0,66.0,41320.0
2004-05-24 17:20:15,2004-05-21,Seawell A Brooke,Dir,P - Purchase,20.97,25000.0,25000.0,New,524165.0
2004-05-20 21:38:31,2004-05-19,Fisher Jeffrey D,EVP Worldwide Sales,S - Sale+OE,21.77,-25000.0,200921.0,-11.0,-544250.0
2004-05-20 20:49:25,2004-05-19,Vivoli Daniel,VP Marketing,S - Sale+OE,21.58,-30628.0,173346.0,-15.0,-660986.0
2004-03-05 13:04:55,2004-03-04,Vivoli Daniel,VP Marketing,S - Sale+OE,22.01,-15215.0,183346.0,-8.0,-334836.0
2004-02-20 12:44:52,2004-02-18,Fisher Jeffrey D,EVP Worldwide Sales,S - Sale,23.51,-50000.0,199060.0,-20.0,-1175450.0
2003-12-16 12:07:00,2003-12-12,Gaither James C,Dir,S - Sale,20.64,-93750.0,50000.0,-65.0,-1934981.0
2003-11-25 18:29:11,2003-11-24,Vivoli Daniel,VP Marketing,S - Sale,20.05,-29785.0,181858.0,-14.0,-597279.0
2003-11-12 17:54:57,2003-11-11,Fisher Jeffrey D,EVP Worldwide Sales,S - Sale,21.11,-50000.0,259560.0,-16.0,-1055300.0
2003-08-27 15:08:54,2003-08-25,Vivoli Daniel,VP Marketing,S - Sale,18.3,-20000.0,180705.0,-10.0,-365980.0
2003-07-30 18:26:38,2001-11-13,Fisher Jeffrey D,EVP Worldwide Sales,S - Sale,53.78,-12000.0,36000.0,-25.0,-645368.0
2003-07-30 18:14:44,2000-08-31,Fisher Jeffrey D,EVP Worldwide Sales,S - Sale,80.0,-15000.0,24000.0,-38.0,-1200000.0
